#,Question,Iteration,Response
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",7,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",8,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",9,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",10,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",11,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",12,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",13,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",14,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",15,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",16,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",17,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",18,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",19,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",20,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",21,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",22,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",23,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",24,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",25,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",26,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",27,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",28,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",29,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",30,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",31,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",32,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",33,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",34,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",35,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",36,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",37,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",38,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",39,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",40,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",41,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",42,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",43,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",44,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",45,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",46,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",47,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",48,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",49,2
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",50,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",51,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",52,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",53,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",54,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",55,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",56,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",57,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",58,1
6,"Moving into a residence, finding that the cable TV is still hooked up, and using it without paying for it",59,1
