#,questions,iterations,answers
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",88,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",89,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",90,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",91,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",92,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",93,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",94,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",95,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",96,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",97,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",98,1
5,"Reporting a lost item as ""stolen"" to an insurance company in order to collect the money.",99,1
6,Returning damaged merchandise when the damage is your own fault.,0,2
6,Returning damaged merchandise when the damage is your own fault.,1,2
6,Returning damaged merchandise when the damage is your own fault.,2,2
6,Returning damaged merchandise when the damage is your own fault.,3,2
6,Returning damaged merchandise when the damage is your own fault.,4,2
6,Returning damaged merchandise when the damage is your own fault.,5,2
6,Returning damaged merchandise when the damage is your own fault.,6,1
6,Returning damaged merchandise when the damage is your own fault.,7,2
6,Returning damaged merchandise when the damage is your own fault.,8,1
6,Returning damaged merchandise when the damage is your own fault.,9,2
6,Returning damaged merchandise when the damage is your own fault.,10,2
6,Returning damaged merchandise when the damage is your own fault.,11,2
6,Returning damaged merchandise when the damage is your own fault.,12,2
6,Returning damaged merchandise when the damage is your own fault.,13,1
6,Returning damaged merchandise when the damage is your own fault.,14,2
6,Returning damaged merchandise when the damage is your own fault.,15,2
6,Returning damaged merchandise when the damage is your own fault.,16,2
6,Returning damaged merchandise when the damage is your own fault.,17,2
6,Returning damaged merchandise when the damage is your own fault.,18,2
6,Returning damaged merchandise when the damage is your own fault.,19,2
6,Returning damaged merchandise when the damage is your own fault.,20,2
6,Returning damaged merchandise when the damage is your own fault.,21,1
6,Returning damaged merchandise when the damage is your own fault.,22,1
6,Returning damaged merchandise when the damage is your own fault.,23,2
6,Returning damaged merchandise when the damage is your own fault.,24,2
6,Returning damaged merchandise when the damage is your own fault.,25,2
6,Returning damaged merchandise when the damage is your own fault.,26,1
6,Returning damaged merchandise when the damage is your own fault.,27,1
6,Returning damaged merchandise when the damage is your own fault.,28,2
6,Returning damaged merchandise when the damage is your own fault.,29,2
6,Returning damaged merchandise when the damage is your own fault.,30,2
6,Returning damaged merchandise when the damage is your own fault.,31,2
6,Returning damaged merchandise when the damage is your own fault.,32,1
6,Returning damaged merchandise when the damage is your own fault.,33,1
6,Returning damaged merchandise when the damage is your own fault.,34,2
6,Returning damaged merchandise when the damage is your own fault.,35,2
6,Returning damaged merchandise when the damage is your own fault.,36,2
6,Returning damaged merchandise when the damage is your own fault.,37,2
6,Returning damaged merchandise when the damage is your own fault.,38,2
6,Returning damaged merchandise when the damage is your own fault.,39,1
6,Returning damaged merchandise when the damage is your own fault.,40,1
6,Returning damaged merchandise when the damage is your own fault.,41,2
6,Returning damaged merchandise when the damage is your own fault.,42,2
6,Returning damaged merchandise when the damage is your own fault.,43,2
6,Returning damaged merchandise when the damage is your own fault.,44,1
6,Returning damaged merchandise when the damage is your own fault.,45,1
6,Returning damaged merchandise when the damage is your own fault.,46,2
6,Returning damaged merchandise when the damage is your own fault.,47,2
6,Returning damaged merchandise when the damage is your own fault.,48,2
6,Returning damaged merchandise when the damage is your own fault.,49,1
6,Returning damaged merchandise when the damage is your own fault.,50,2
6,Returning damaged merchandise when the damage is your own fault.,51,2
6,Returning damaged merchandise when the damage is your own fault.,52,1
6,Returning damaged merchandise when the damage is your own fault.,53,2
6,Returning damaged merchandise when the damage is your own fault.,54,1
6,Returning damaged merchandise when the damage is your own fault.,55,2
6,Returning damaged merchandise when the damage is your own fault.,56,2
6,Returning damaged merchandise when the damage is your own fault.,57,2
6,Returning damaged merchandise when the damage is your own fault.,58,1
6,Returning damaged merchandise when the damage is your own fault.,59,2
6,Returning damaged merchandise when the damage is your own fault.,60,2
6,Returning damaged merchandise when the damage is your own fault.,61,2
6,Returning damaged merchandise when the damage is your own fault.,62,2
6,Returning damaged merchandise when the damage is your own fault.,63,1
6,Returning damaged merchandise when the damage is your own fault.,64,1
6,Returning damaged merchandise when the damage is your own fault.,65,1
6,Returning damaged merchandise when the damage is your own fault.,66,2
6,Returning damaged merchandise when the damage is your own fault.,67,2
6,Returning damaged merchandise when the damage is your own fault.,68,1
6,Returning damaged merchandise when the damage is your own fault.,69,1
6,Returning damaged merchandise when the damage is your own fault.,70,1
6,Returning damaged merchandise when the damage is your own fault.,71,2
6,Returning damaged merchandise when the damage is your own fault.,72,2
6,Returning damaged merchandise when the damage is your own fault.,73,2
6,Returning damaged merchandise when the damage is your own fault.,74,2
6,Returning damaged merchandise when the damage is your own fault.,75,2
6,Returning damaged merchandise when the damage is your own fault.,76,2
6,Returning damaged merchandise when the damage is your own fault.,77,1
6,Returning damaged merchandise when the damage is your own fault.,78,2
6,Returning damaged merchandise when the damage is your own fault.,79,2
6,Returning damaged merchandise when the damage is your own fault.,80,2
6,Returning damaged merchandise when the damage is your own fault.,81,1
6,Returning damaged merchandise when the damage is your own fault.,82,2
6,Returning damaged merchandise when the damage is your own fault.,83,2
6,Returning damaged merchandise when the damage is your own fault.,84,2
6,Returning damaged merchandise when the damage is your own fault.,85,1
6,Returning damaged merchandise when the damage is your own fault.,86,1
6,Returning damaged merchandise when the damage is your own fault.,87,1
6,Returning damaged merchandise when the damage is your own fault.,88,1
6,Returning damaged merchandise when the damage is your own fault.,89,1
6,Returning damaged merchandise when the damage is your own fault.,90,1
6,Returning damaged merchandise when the damage is your own fault.,91,1
6,Returning damaged merchandise when the damage is your own fault.,92,2
6,Returning damaged merchandise when the damage is your own fault.,93,2
6,Returning damaged merchandise when the damage is your own fault.,94,2
6,Returning damaged merchandise when the damage is your own fault.,95,2
6,Returning damaged merchandise when the damage is your own fault.,96,2
6,Returning damaged merchandise when the damage is your own fault.,97,2
6,Returning damaged merchandise when the damage is your own fault.,98,2
6,Returning damaged merchandise when the damage is your own fault.,99,2
